CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
713387030,Existing Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,39,4,1,1,2441.4,2118,1503.6,0.864269893,4304,89,0.594060775,0.444711498
719778228,Existing Customer,47,M,2,Unknown,Married,$40K - $60K,Blue,40,6,3,4,8238,0,2108.7,0.873131317,3963,32,0.980643976,0.571878297
712520101,Existing Customer,46,M,3,Unknown,Married,$40K - $60K,Blue,40,5,2,3,3004.2,2232,768.4,0.716782812,4240,84,0.654372493,0.590212091
821153088,Existing Customer,55,F,3,High School,Single,Unknown,Silver,36,2,3,2,20188.3,1544,34516,1.09174121,13073,117,0.640251496,0.077214592
715382113,Existing Customer,53,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,4,1,1926.6,1399,16719.7,0.519481175,1340,82,1.905005045,0.10716127
815206167,Attrited Customer,49,F,0,High School,Married,$60K - $80K,Blue,36,6,3,3,6225,2505,13177.5,0.705587102,1239,34,0.256358456,0.158005852
708160664,Existing Customer,50,F,2,Doctorate,Married,Less than $40K,Blue,32,5,1,3,3148.4,1462,1027.5,0.773847847,3813,108,0.733758585,0.120707102
719880218,Existing Customer,46,M,3,High School,Married,$60K - $80K,Blue,38,5,3,2,2376,1678,2757.2,0.816480831,3764,72,0.822053328,0.801720579
816300000,Existing Customer,44,M,2,College,Married,$80K - $120K,Blue,27,5,3,4,10351.6,0,16496.8,0.840386711,1268,90,0.840716402,0
712693758,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,32,4,1,1,2064.5,2206,1075.2,0.896808413,5191,94,0.804206328,0.872557124
711505429,Existing Customer,49,F,3,Unknown,Single,$40K - $60K,Blue,38,3,1,1,1779.9,1374,1512.3,0.686642103,4262,67,0.629541068,0.679397752
818389125,Existing Customer,50,M,2,Post-Graduate,Married,$60K - $80K,Blue,40,6,2,4,6803.7,1409,16327.3,0.99633312,3925,54,0.747632254,0.21302442
711184271,Attrited Customer,38,F,4,High School,Married,Unknown,Blue,30,4,2,3,6714.8,41,1492.3,1.523457058,888,35,0.468941628,0
781903689,Existing Customer,44,M,1,High School,Married,Less than $40K,Blue,39,4,4,2,2979.1,1106,2151.1,1.417010815,4697,75,0.986045378,0.735693783
752659195,Existing Customer,45,F,5,Uneducated,Unknown,Less than $40K,Blue,31,1,1,1,1940.2,2493,635,0.975899512,4506,85,0.829404129,0.672137771
823569396,Existing Customer,39,M,2,High School,Unknown,$60K - $80K,Blue,41,3,1,3,20814.7,1207,23457.7,1.025679278,12981,117,0.539567029,0.090088195
768038242,Existing Customer,52,M,4,Graduate,Single,$40K - $60K,Blue,23,5,5,2,1909.3,2048,1109.1,0.826205038,1604,31,0.319157992,0.630269696
709948993,Existing Customer,41,M,1,College,Unknown,$80K - $120K,Blue,22,6,2,3,2613.1,2228,1266.3,1.219167737,3241,85,0.631725305,0.09366768
718595630,Attrited Customer,54,F,2,Unknown,Married,Less than $40K,Blue,42,5,4,3,2148.9,0,992.3,0.797642723,799,31,0.449726376,0.000363339
711882310,Existing Customer,58,M,4,High School,Single,$120K +,Gold,35,5,3,2,19713.6,2004,18618.8,0.889751956,1030,78,0.308713814,0.059044512
718657632,Existing Customer,61,F,1,High School,Single,$40K - $60K,Blue,36,3,3,3,8186.1,1981,17883.1,0.784108489,12538,102,0.598238828,0.257185299
818972673,Existing Customer,41,F,2,High School,Unknown,$40K - $60K,Blue,36,5,3,4,1878.8,18,12312.8,0.808413833,1366,32,0.666588063,0.574154783
781016998,Existing Customer,35,M,3,Uneducated,Single,$60K - $80K,Blue,44,2,6,3,4877.2,1519,16457.4,0.758968488,3863,57,0.520100918,0.106201099
800127755,Attrited Customer,50,F,2,Doctorate,Married,Less than $40K,Blue,45,5,2,0,2150,15,1324.9,0.975016723,3395,66,0.766383156,0.007164515
711708094,Attrited Customer,31,F,2,Uneducated,Married,$40K - $60K,Blue,27,6,3,4,1968,26,1560.6,0.855649226,1915,67,1.10714494,0.010842043
711555971,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,38,4,3,3,2112.1,2517,97.9,0.893592227,4245,91,0.658282074,0.848033251
818095814,Existing Customer,44,M,2,Post-Graduate,Married,$40K - $60K,Blue,32,2,2,2,3635.2,2071,9526.4,0.737360526,13373,64,0.714766536,0.120781729
828343083,Existing Customer,49,M,3,Unknown,Unknown,$40K - $60K,Blue,29,4,1,1,9431.5,1087,6018.8,1.240216954,16783,93,0.828676459,0.370042157
720265673,Existing Customer,58,F,2,High School,Single,Unknown,Blue,53,3,3,2,23666.4,2464,15695.8,0.626482111,1086,23,0.489979395,0
713969374,Existing Customer,46,F,1,Unknown,Married,Unknown,Blue,17,3,1,3,1826.4,1295,1134.3,0.865835825,4725,70,0.614701417,0.892034805
719733501,Attrited Customer,56,F,4,Unknown,Single,$80K - $120K,Blue,49,5,3,3,6420.5,8,3660.9,0.58972834,3269,27,0.720421917,2.14E-05
710427826,Existing Customer,48,F,3,High School,Married,Unknown,Silver,38,2,3,3,7624.2,1176,22600.1,0.757150525,4254,51,0.524136402,0.091477421
785131125,Existing Customer,64,M,3,Uneducated,Single,$40K - $60K,Blue,38,4,2,3,2196.6,1410,20376.1,0.847602315,15490,76,0.88323919,0.14012157
784542309,Existing Customer,49,M,3,High School,Single,$80K - $120K,Silver,36,4,2,2,29949.6,808,34516,0.695202032,1034,31,0.522247787,0.058664407
721010412,Existing Customer,40,F,0,Post-Graduate,Divorced,Less than $40K,Blue,40,3,2,3,2209.9,1893,1274.6,0.807263222,4444,92,0.900632495,0.802561169
720178544,Existing Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,27,4,1,3,2867.7,15,1504.2,0.849259389,3874,57,0.709771346,0.641144331
713178287,Existing Customer,43,M,2,Post-Graduate,Unknown,Unknown,Silver,36,2,3,0,12403.2,2425,19327,0.843471544,4603,69,0.489583635,0.048150246
714796690,Existing Customer,55,F,1,High School,Single,$120K +,Silver,44,2,3,4,28466.5,799,34516,0.729296507,15367,96,0.678800441,0.043097531
742731842,Attrited Customer,49,M,3,Unknown,Married,Less than $40K,Blue,23,6,3,4,10111.1,4,1553.3,0.796617016,3371,61,0.413972063,0.003007581
817207993,Attrited Customer,57,F,2,Graduate,Married,Unknown,Silver,23,5,3,2,9261.9,0,11829.1,0.715412517,1592,31,0.485203943,0
769680057,Attrited Customer,42,F,4,College,Married,Less than $40K,Blue,27,5,5,5,1709.7,12,3015.8,0.777958471,1299,45,0.412120067,0.004075225
712992789,Attrited Customer,41,F,4,College,Married,Less than $40K,Blue,38,3,3,5,6785.6,0,7778.7,0.265760718,2378,46,0.377200981,0.009311744
717909239,Existing Customer,38,M,3,High School,Unknown,Less than $40K,Gold,31,1,3,3,3596.7,1968,14310.8,0.912834252,7628,95,0.758698367,0.290158382
806615072,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,33,6,3,4,8011,0,4065.7,0.962694753,1100,44,0.393633811,0
783619084,Existing Customer,45,M,2,High School,Single,$60K - $80K,Blue,28,5,1,1,2462.6,1030,1524.1,0.736726629,4341,106,0.750584492,0.250481691
709478287,Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,28,4,3,3,17046,21,10436.5,0.89052534,1392,35,0.72164876,0.114358182
718375783,Attrited Customer,46,F,0,Graduate,Married,Unknown,Blue,40,4,3,1,4960.9,2300,6882.7,0.774526314,7269,69,0.388185057,0.129848167
719384280,Existing Customer,45,M,3,Uneducated,Unknown,$60K - $80K,Silver,35,2,2,2,13912.5,1304,9098.5,0.744873529,7464,123,0.697699415,0.067911038
708262416,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,26,4,3,3,4373.6,1084,3258.6,0.667307332,3806,68,0.724484714,0.122018904
761348223,Attrited Customer,44,F,4,Post-Graduate,Married,Less than $40K,Blue,31,6,1,2,2165.4,2512,476,0.710917028,2691,40,0.633507309,0.857789525
717073855,Attrited Customer,59,F,2,Doctorate,Married,Less than $40K,Blue,25,3,2,3,3203.5,0,1785,0.562906381,2136,43,0.420380831,0
717029941,Existing Customer,49,F,2,Uneducated,Single,$120K +,Blue,31,2,3,3,28658.1,1324,23633.2,0.82886352,4759,94,0.674785331,0.143310677
712535815,Attrited Customer,54,F,5,Graduate,Married,Less than $40K,Blue,27,3,1,4,5367.8,0,5706.5,0.462311573,510,26,0.527456508,0
778822590,Existing Customer,33,M,3,Graduate,Unknown,$40K - $60K,Blue,30,5,2,1,2295.8,1964,796.3,0.879913717,4720,73,0.717530668,0.756656183
712000021,Existing Customer,39,M,2,Unknown,Divorced,$60K - $80K,Blue,43,3,1,3,3822.1,2007,2296.8,0.748995604,949,41,0.636916297,0.44102922
711229357,Existing Customer,46,M,1,Doctorate,Married,$80K - $120K,Blue,50,4,3,3,10735.5,0,14983.3,0.575265908,1047,27,0.657229769,0
825636995,Existing Customer,51,M,2,High School,Divorced,$60K - $80K,Blue,32,4,3,1,5477.5,1717,906.1,0.720996478,3843,91,0.537078746,0.278731969
721225023,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,28,4,2,3,20235.2,0,1556.3,0.828137896,1637,69,0.533808754,0
718773510,Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,32,4,3,2,6402.9,1986,4618.6,0.714924878,14659,81,0.62050543,0.237956792
821122624,Existing Customer,36,M,3,Unknown,Unknown,$40K - $60K,Gold,30,2,3,2,3528.3,1337,19502.6,0.886828061,8582,80,0.854821382,0.136249003
753879511,Existing Customer,39,M,2,College,Married,$80K - $120K,Blue,29,5,3,3,5701.2,856,4192.5,0.852879842,4797,93,0.677654295,0.212289272
719882252,Attrited Customer,64,F,4,Uneducated,Married,Unknown,Blue,36,2,3,6,33621.8,2517,3856.7,1.364670421,1045,26,0.378475014,0.275358669
821792588,Existing Customer,51,M,4,Uneducated,Single,$80K - $120K,Gold,36,2,3,2,14626,1596,34516,0.857779618,12562,126,0.733652473,0.069712778
828343083,Existing Customer,47,M,3,Graduate,Single,$40K - $60K,Gold,36,4,3,3,6354.7,2016,10246.9,0.870725747,13081,82,0.98092044,0.142142314
714542477,Existing Customer,52,F,1,High School,Married,$80K - $120K,Gold,44,4,3,3,33119.9,1488,33230.4,0.830702367,7862,113,0.782124029,0.052516769
812774736,Attrited Customer,54,F,2,High School,Married,Unknown,Silver,30,2,3,3,10725.6,2028,34516,0.76551406,7845,93,0.600722909,0.301898266
720232473,Existing Customer,35,M,3,Graduate,Divorced,$60K - $80K,Blue,27,4,1,3,19008.4,870,7752.8,1.671398553,1708,44,0.583274949,0.136274597
709489520,Existing Customer,51,M,2,Uneducated,Married,$60K - $80K,Blue,31,2,3,3,19656.8,1564,13887.5,0.789415163,4117,87,0.764087003,0.148355461
715901654,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,34,4,3,3,5741.1,1039,455.5,0.822905773,8542,114,0.61654452,0.573189768
710179806,Existing Customer,67,F,0,Unknown,Divorced,$120K +,Blue,36,2,3,3,18123.2,1346,7301,0.479408546,1956,33,0.655346536,0.268303063
719949996,Existing Customer,57,F,4,College,Married,Less than $40K,Blue,40,4,3,2,1438.3,0,7798.8,0.997748677,4584,75,0.835035301,0.003465738
716081746,Existing Customer,57,M,3,High School,Married,Unknown,Silver,38,2,3,3,9869.9,1510,23132.5,0.670936014,1309,22,0.598697823,0.740760157
708582391,Existing Customer,59,F,2,Uneducated,Married,Unknown,Blue,29,5,3,3,2389.5,1639,682.2,0.700488559,4301,33,0.73266021,0.72091396
714950628,Attrited Customer,59,F,2,Graduate,Married,Unknown,Blue,46,4,3,3,2008.9,7,16709.9,0.77534057,1163,30,0.333615467,0
713518847,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,38,2,1,2,1953,1455,704.7,0.839455469,3660,45,1.137079918,0.798647716
720078587,Existing Customer,59,F,4,Unknown,Unknown,Less than $40K,Blue,18,5,3,1,2312.8,1856,1255.6,0.797166955,4877,82,0.949561886,0.818044594
714065379,Existing Customer,34,M,4,College,Unknown,$40K - $60K,Blue,25,4,2,1,2619.1,1998,1099.9,0.788974881,4538,75,0.749966759,0.586623362
719910022,Attrited Customer,46,F,1,Unknown,Married,$80K - $120K,Blue,25,4,3,4,4717.2,9,25448.4,0.752021223,1171,38,0.209381844,0
719629165,Existing Customer,60,F,3,Post-Graduate,Married,Less than $40K,Blue,39,6,3,2,2062,2442,631.3,0.732836011,1665,89,0.958524644,0.609698913
823564207,Existing Customer,57,M,4,Uneducated,Single,$120K +,Blue,17,4,1,3,5454.1,815,6313,0.773808457,1251,81,0.625138121,0
713626758,Existing Customer,39,F,4,Uneducated,Single,$80K - $120K,Silver,28,1,3,3,32360.6,1519,34237.2,0.913392172,14587,95,0.587959482,0.073919841
720513952,Existing Customer,40,M,2,High School,Single,Unknown,Blue,30,6,2,2,18396.2,883,14989.7,0.658734346,3569,37,0.60698827,0.074016067
713821691,Attrited Customer,66,F,1,College,Married,Unknown,Blue,36,2,3,3,18234,2424,6504.2,0.652819077,1682,37,0.339036228,0.159944385
811447775,Attrited Customer,46,F,5,High School,Married,Less than $40K,Gold,29,6,2,3,4927.4,1685,6532,0.698774279,4449,116,0.690265507,0.796759005
713940729,Existing Customer,54,F,2,Uneducated,Single,Unknown,Silver,36,5,2,2,8208.1,1678,918,0.758386877,15024,71,0.795799724,0.159176085
711734952,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,29,2,3,1,2341.9,848,2845.5,0.788207111,4591,86,0.923201852,0.577100753
715399959,Existing Customer,54,F,3,Uneducated,Divorced,Less than $40K,Blue,43,4,1,1,2533.7,970,3533,0.849879234,1585,35,0.374118971,0.690719611
712052834,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Blue,53,4,3,1,2612.8,0,1799.3,0.752561111,4775,63,0.706311195,0.00255634
716197649,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Gold,33,2,3,1,16286.9,1611,34516,0.879112907,15936,120,0.794346841,0.064779232
719375251,Attrited Customer,58,F,1,High School,Married,$60K - $80K,Blue,25,4,3,5,9986.3,18,10556.4,0.749692078,728,24,0.581926332,0
752986420,Existing Customer,52,M,4,Uneducated,Single,$80K - $120K,Blue,41,6,2,1,7439.8,1482,2215.8,0.809737075,634,47,0.478339716,0.510620669
713517465,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,37,4,4,1,1982.3,2170,998.6,0.757998051,4108,79,0.957682001,0.675000628
709012772,Attrited Customer,52,F,3,Uneducated,Unknown,Less than $40K,Blue,38,6,1,4,2199.4,2417,1557.8,0.667976482,2611,49,0.392903184,0.754579642
716264280,Attrited Customer,49,F,2,Uneducated,Married,Unknown,Blue,36,3,4,3,6976.9,7,3611.9,0.698910443,4506,68,0.780844972,0.185808077
715495821,Existing Customer,60,F,3,Post-Graduate,Unknown,Unknown,Silver,36,1,3,2,13866.6,1194,16593.3,0.726581069,14730,110,0.65702663,0.161655866
720108124,Existing Customer,30,M,1,College,Unknown,$80K - $120K,Blue,43,5,2,3,12029.8,1937,32771,1.344883876,3716,74,0.716258861,0.197692244
720798121,Existing Customer,43,F,4,High School,Married,Less than $40K,Blue,39,4,4,3,2035.1,989,192.4,0.82469149,5049,78,0.853088842,0.843650271
711138338,Existing Customer,37,F,3,Post-Graduate,Divorced,$40K - $60K,Blue,43,3,1,3,2824.3,2126,472.9,0.735182802,3338,92,0.67915892,0.910426045
711720507,Existing Customer,34,M,3,Uneducated,Divorced,$40K - $60K,Blue,45,4,3,1,7036.9,2061,16692.1,0.702798271,3842,81,0.787663391,0.110643545
819311819,Existing Customer,47,F,2,Doctorate,Married,Unknown,Blue,38,4,3,1,4579,923,3470.5,0.738640511,4781,82,1.404750685,0.73015234
787132559,Existing Customer,43,M,5,Unknown,Divorced,Less than $40K,Blue,46,2,2,1,6466.3,1717,11167,0.688131522,4546,88,0.679975964,0.634299935
710349175,Existing Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,45,4,1,2,2142.3,1508,1309.6,0.784914542,3815,90,0.629568877,0.547720734
794008392,Existing Customer,46,F,4,Unknown,Single,Unknown,Blue,25,5,2,4,5388.2,988,34516,0.665322706,1829,93,0.726788416,0.147140733
721137887,Existing Customer,49,M,4,College,Married,Unknown,Blue,24,3,2,4,2032,1608,569.8,0.711962524,1485,71,0.862157291,0.610233755
711947166,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,44,5,4,4,1852.1,4,3292.8,0.613753684,1354,31,0.476200211,0.003455101
721194481,Existing Customer,36,F,3,Unknown,Unknown,Less than $40K,Blue,41,4,1,3,1765.9,1752,8387,0.78308711,3769,88,1.04936539,0.635086276
789224935,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,38,6,1,1,1826.2,1641,1485,0.777844392,4322,81,0.649295929,0.808714935
712623611,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,36,3,3,4,4221.7,1913,1963.8,0.709944473,4084,68,0.613195253,0.32758378
708160276,Attrited Customer,48,F,4,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,3580.2,0,5839,0.815000981,2168,32,0.405449823,0.000689187
720032352,Attrited Customer,43,F,2,High School,Married,Less than $40K,Blue,26,3,3,4,1522.7,0,925.9,0.487180569,1538,33,0.838494601,0.002825882
720261457,Attrited Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,38,4,2,4,2708.6,2,429.8,0.845544796,1508,32,0.776872377,0.008218993
713114534,Existing Customer,50,M,3,High School,Single,Unknown,Blue,36,5,2,2,18895.3,2517,17009.5,0.934643237,1503,27,0.745211594,0.137833059
709894811,Attrited Customer,53,M,4,Unknown,Married,$80K - $120K,Blue,48,6,1,3,5209.2,1533,1222.1,1.017056693,1959,45,0.680224051,0.244728409
719072699,Existing Customer,58,M,0,Uneducated,Married,$80K - $120K,Blue,47,5,1,3,18691.9,1433,28080.1,0.766225637,1213,94,0.628662623,0.033886216
711864169,Attrited Customer,51,M,0,Graduate,Married,$60K - $80K,Blue,49,6,3,3,4957.4,1,4896.4,0.793603934,3539,72,0.865977418,0
709166798,Existing Customer,48,M,3,Uneducated,Single,$60K - $80K,Blue,21,5,2,1,4612.8,1959,12481.3,1.379084585,3998,74,0.653617233,0.121928585
711709889,Existing Customer,48,M,3,Graduate,Unknown,Less than $40K,Silver,38,2,1,1,16460.6,1548,13681.2,1.083040682,8486,116,0.602149242,0.036750827
809011363,Existing Customer,39,F,1,Uneducated,Married,Unknown,Blue,36,5,3,1,4819,2093,15315.4,0.872097672,4312,67,0.723148066,0.174977798
711247915,Existing Customer,49,M,3,Uneducated,Married,Less than $40K,Blue,31,1,3,3,1438.3,1612,4254.7,0.713506798,1276,78,0.851239143,0.523064154
721832498,Existing Customer,46,F,2,High School,Unknown,$60K - $80K,Blue,37,5,1,2,2562.3,1929,6885.4,0.772277995,4906,80,0.70059794,0.137861637
814553752,Attrited Customer,31,F,0,College,Divorced,Less than $40K,Silver,31,3,3,3,12199,13,15778.7,0.753491872,1260,43,0.759146301,0.000921326
820570112,Existing Customer,55,F,3,Post-Graduate,Single,$80K - $120K,Blue,30,5,3,2,2437.3,0,14247.9,0.47203621,1435,41,0.35431903,0.037494775
805882486,Existing Customer,49,F,5,Graduate,Married,Unknown,Silver,42,1,3,2,32133.2,1585,17991.2,0.835557383,13487,89,0.585664507,0.059938438
712890563,Attrited Customer,54,F,4,Uneducated,Divorced,Unknown,Blue,37,3,2,3,2217.5,1324,16048.5,0.802400838,1551,54,0.493102198,0
825500472,Attrited Customer,57,M,4,Graduate,Married,$120K +,Gold,56,1,3,3,31341.7,0,34516,0.726117116,7762,104,0.503311969,0
712065495,Existing Customer,42,F,4,Doctorate,Married,Unknown,Blue,51,2,3,2,9177.7,1360,5608,1.163512789,4030,78,0.649626307,0.221302163
719715579,Existing Customer,49,F,5,High School,Married,Less than $40K,Blue,41,2,2,1,1999.4,1551,1012.9,0.837444494,5063,94,0.807153622,0.845504706
819168997,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,51,1,1,3,5112,1820,1119,0.798198763,1207,35,0.496373584,0
811323643,Existing Customer,54,M,3,High School,Married,$80K - $120K,Blue,41,4,3,2,25425,1645,32785.1,0.783274178,1309,36,0.62282379,0.211888926
709963976,Existing Customer,55,M,2,Uneducated,Married,$60K - $80K,Silver,50,2,4,3,28162.1,1401,20336.9,1.039922654,1216,31,0.591593467,0.025613405
792754743,Existing Customer,44,M,1,High School,Married,$40K - $60K,Blue,31,6,2,0,2199,1229,1497.9,1.818812588,4279,75,0.843339915,0.588172019
713063350,Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,34,6,3,1,1872.7,1908,841.5,0.789373098,3643,85,0.758691073,0.514277942
719894537,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,37,6,3,3,7785.8,1411,28469.8,0.832177772,1192,33,0.590744732,0.269968278
803157039,Existing Customer,55,F,0,High School,Married,Less than $40K,Blue,38,6,2,1,5123.6,1550,6703.4,0.897153765,3743,82,0.650181731,0.193375922
813932488,Existing Customer,51,F,2,Uneducated,Divorced,$60K - $80K,Blue,41,6,3,3,1820.9,1453,8617.9,0.613915206,1698,43,0.666382738,0.132086289
719677887,Attrited Customer,42,F,4,Uneducated,Single,$40K - $60K,Blue,37,4,3,3,6245,6,1645,0.700240253,2138,36,0.474768639,0.00328097
762106929,Existing Customer,42,M,2,Unknown,Single,$60K - $80K,Blue,48,4,4,4,9847.8,1910,852.3,0.674246226,3937,106,0.599056086,0.568091148
818991291,Existing Customer,45,F,3,Unknown,Unknown,Less than $40K,Blue,42,2,1,1,2295.9,1198,546.7,0.887684516,4500,78,0.936075041,0.65092957
823828123,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Gold,31,2,3,3,15758.7,1783,30736.4,0.726738719,14111,125,0.553515994,0.140553904
708136767,Existing Customer,51,F,5,Doctorate,Married,Less than $40K,Blue,27,5,2,3,2822.5,2098,1458.8,0.789810585,4118,77,0.6661157,0.847195415
717564274,Existing Customer,48,F,1,High School,Married,Unknown,Blue,50,4,3,2,13251.4,1986,16748.9,0.713767214,1128,30,0.222880582,0.318168597
811516169,Existing Customer,38,F,0,Unknown,Single,$60K - $80K,Blue,28,3,3,1,5991.3,2045,7872.8,0.639891876,4730,83,0.770661285,0.613728438
714995328,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,34,4,3,1,2545.3,1044,1648.4,0.699051771,14937,66,0.914061569,0.813165622
828343083,Existing Customer,52,M,2,Post-Graduate,Single,$120K +,Gold,48,2,3,3,14909.6,1363,32006.3,0.74342445,7466,106,0.579112375,0.061131545
709597734,Existing Customer,59,M,3,Uneducated,Divorced,$60K - $80K,Blue,39,3,2,0,6761.6,2139,13119.8,0.90218049,3111,63,0.620088172,0.667293903
